order_item_id,order_id,item_id,supplier_id,quantity,fulfilled_quantity,fulfilled_date,customer_id,order_date,order_status,item_status,name,category,unit_price,item_failure_rate,item_restock_weight,name_supplier,category_supplier,supplier_failure_rate,supplier_fulfillment_weight,avg_quantity_on_hand,avg_backlog,stockouts,fulfilled_binary
704,230,44,10,1,1,06/08/2025,18,05/08/2025,fulfilled,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walker and Sons,Electronics,0.41,0.14,23.49049049,109.8748749,1,1
705,230,24,6,4,4,07/08/2025,18,05/08/2025,fulfilled,Fulfilled,However,Clothing,24.56,0.23,5.73,Austin Inc,Clothing,0.12,3.08,24.06606607,100.4874875,1,1
706,230,12,2,1,1,08/08/2025,18,05/08/2025,fulfilled,Fulfilled,Reason,Food,14.88,0.17,4.63,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.63963964,128.1301301,8,1
707,230,1,4,4,4,05/08/2025,18,05/08/2025,fulfilled,Fulfilled,Quickly,Hardware,36.42,0.18,1.02,Young PLC,Hardware,0.45,0.61,8.688688689,151.7237237,67,1
708,231,50,8,4,4,06/08/2025,20,05/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Carlson LLC,Medical,0.33,3.32,24.2002002,144.4054054,0,1
709,231,32,7,5,5,05/08/2025,20,05/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,Bennett Ltd,Food,0.02,1.27,20.10610611,109.3263263,5,1
710,231,30,6,5,5,06/08/2025,20,05/08/2025,fulfilled,Fulfilled,Source,Clothing,15.78,0.13,3.45,Austin Inc,Clothing,0.12,3.08,24.01701702,140.3783784,0,1
711,231,13,5,1,1,06/08/2025,20,05/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walsh-Phillips,Electronics,0.22,0.28,16.8998999,80.30630631,5,1
712,231,19,8,1,1,07/08/2025,20,05/08/2025,fulfilled,Fulfilled,Manage,Medical,9.09,0.03,0.75,Carlson LLC,Medical,0.33,3.32,6.943943944,155.8548549,108,1
713,232,46,8,2,2,07/08/2025,169,05/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Carlson LLC,Medical,0.33,3.32,23.31931932,115.1211211,0,1
714,232,11,9,4,4,07/08/2025,169,05/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Greene Ltd,Hardware,0.12,3.58,23.02702703,101.5145145,1,1
715,232,32,7,1,1,07/08/2025,169,05/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,Bennett Ltd,Food,0.02,1.27,20.10610611,109.3263263,5,1
716,233,30,6,5,5,05/08/2025,84,05/08/2025,fulfilled,Fulfilled,Source,Clothing,15.78,0.13,3.45,Austin Inc,Clothing,0.12,3.08,24.01701702,140.3783784,0,1
717,234,28,2,5,5,09/08/2025,77,05/08/2025,fulfilled,Fulfilled,Officer,Food,46.33,0.3,2.98,"Moore, Bridges and Donaldson",Food,0.14,1.42,17.27727728,129.1091091,10,1
718,234,13,5,3,3,06/08/2025,77,05/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walsh-Phillips,Electronics,0.22,0.28,16.8998999,80.30630631,5,1
719,234,32,7,1,1,08/08/2025,77,05/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,Bennett Ltd,Food,0.02,1.27,20.10610611,109.3263263,5,1
720,235,28,7,5,5,06/08/2025,136,05/08/2025,fulfilled,Fulfilled,Officer,Food,46.33,0.3,2.98,Bennett Ltd,Food,0.02,1.27,20.32832833,117.3333333,1,1
721,235,14,6,4,4,05/08/2025,136,05/08/2025,fulfilled,Fulfilled,Civil,Clothing,7.98,0.46,3.45,Austin Inc,Clothing,0.12,3.08,20.37237237,90.08608609,10,1
722,235,23,7,2,2,06/08/2025,136,05/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,Bennett Ltd,Food,0.02,1.27,12.97297297,136.9399399,21,1
723,235,5,6,4,4,06/08/2025,136,05/08/2025,fulfilled,Fulfilled,Party,Clothing,42.32,0.31,5.18,Austin Inc,Clothing,0.12,3.08,24.84484484,138.5415415,0,1
724,236,20,9,5,5,06/08/2025,8,05/08/2025,fulfilled,Fulfilled,Box,Hardware,40.64,0.22,0.47,Greene Ltd,Hardware,0.12,3.58,3.173173173,251.7877878,342,1
725,236,30,6,4,4,06/08/2025,8,05/08/2025,fulfilled,Fulfilled,Source,Clothing,15.78,0.13,3.45,Austin Inc,Clothing,0.12,3.08,24.01701702,140.3783784,0,1
726,237,27,7,5,5,08/08/2025,71,05/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,Bennett Ltd,Food,0.02,1.27,5.408408408,140.8808809,108,1
727,237,17,7,1,1,06/08/2025,71,05/08/2025,fulfilled,Fulfilled,How,Food,16.82,0.3,5.4,Bennett Ltd,Food,0.02,1.27,23.21021021,112.993994,1,1
728,237,38,10,5,5,06/08/2025,71,05/08/2025,fulfilled,Fulfilled,Agreement,Electronics,36.85,0.04,0.5,Walker and Sons,Electronics,0.41,0.14,3.429429429,212.3183183,296,1
729,237,4,7,4,4,06/08/2025,71,05/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,Bennett Ltd,Food,0.02,1.27,2.811811812,281.0590591,345,1
730,238,45,5,3,3,05/08/2025,190,05/08/2025,fulfilled,Fulfilled,Paper,Electronics,16.19,0.1,2.75,Walsh-Phillips,Electronics,0.22,0.28,17.01001001,119.3033033,10,1
731,239,20,4,4,4,06/08/2025,194,05/08/2025,fulfilled,Fulfilled,Box,Hardware,40.64,0.22,0.47,Young PLC,Hardware,0.45,0.61,6.512512513,204.6266266,198,1
732,239,14,6,4,4,05/08/2025,194,05/08/2025,fulfilled,Fulfilled,Civil,Clothing,7.98,0.46,3.45,Austin Inc,Clothing,0.12,3.08,20.37237237,90.08608609,10,1
733,240,21,3,2,2,05/08/2025,52,05/08/2025,fulfilled,Fulfilled,Hard,Medical,31.81,0.24,1.58,Miller-Torres,Medical,0.37,4.09,9.394394394,163.6266266,36,1
734,240,37,5,5,5,06/08/2025,52,05/08/2025,fulfilled,Fulfilled,Style,Electronics,31.47,0.12,1.4,Walsh-Phillips,Electronics,0.22,0.28,13.36236236,113.951952,5,1
735,240,6,2,5,5,07/08/2025,52,05/08/2025,fulfilled,Fulfilled,Risk,Food,13.65,0.04,4,"Moore, Bridges and Donaldson",Food,0.14,1.42,22.82382382,131.2392392,4,1
736,241,26,5,1,1,05/08/2025,95,05/08/2025,fulfilled,Fulfilled,Congress,Electronics,44.17,0.16,3.87,Walsh-Phillips,Electronics,0.22,0.28,24.73173173,121.4834835,1,1
737,241,25,1,5,5,06/08/2025,95,05/08/2025,fulfilled,Fulfilled,Choose,Clothing,48.73,0.38,3.1,Perez PLC,Clothing,0.32,0.25,18.6006006,133.002002,4,1
738,242,4,7,5,5,05/08/2025,180,05/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,Bennett Ltd,Food,0.02,1.27,2.811811812,281.0590591,345,1
739,242,26,10,2,2,05/08/2025,180,05/08/2025,fulfilled,Fulfilled,Congress,Electronics,44.17,0.16,3.87,Walker and Sons,Electronics,0.41,0.14,25.17617618,100.6666667,0,1
740,243,40,3,3,3,16/08/2025,68,05/08/2025,fulfilled,Fulfilled,Traditional,Medical,14.64,0.07,5.62,Miller-Torres,Medical,0.37,4.09,24.51951952,134.5065065,0,1
741,243,29,10,1,1,15/08/2025,68,05/08/2025,fulfilled,Fulfilled,Know,Electronics,46.81,0.44,5.01,Walker and Sons,Electronics,0.41,0.14,25.12412412,129.6886887,0,1
742,244,31,5,1,1,07/08/2025,86,05/08/2025,fulfilled,Fulfilled,During,Electronics,8.85,0.25,0.51,Walsh-Phillips,Electronics,0.22,0.28,6.142142142,181.1401401,169,1
743,244,23,7,5,5,06/08/2025,86,05/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,Bennett Ltd,Food,0.02,1.27,12.97297297,136.9399399,21,1
744,245,11,9,4,4,08/08/2025,46,05/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Greene Ltd,Hardware,0.12,3.58,23.02702703,101.5145145,1,1
745,245,33,2,1,1,06/08/2025,46,05/08/2025,fulfilled,Fulfilled,List,Food,12.43,0.27,3.68,"Moore, Bridges and Donaldson",Food,0.14,1.42,24.62262262,110.8798799,0,1
746,245,32,7,5,5,06/08/2025,46,05/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,Bennett Ltd,Food,0.02,1.27,20.10610611,109.3263263,5,1
747,246,3,6,3,3,06/08/2025,30,05/08/2025,fulfilled,Fulfilled,Throw,Clothing,32.17,0.41,4.41,Austin Inc,Clothing,0.12,3.08,23.48048048,120.4314314,1,1
748,246,9,6,3,3,07/08/2025,30,05/08/2025,fulfilled,Fulfilled,Various,Clothing,20.99,0.34,4.24,Austin Inc,Clothing,0.12,3.08,23.08508509,98.34334334,2,1
749,246,32,7,5,5,07/08/2025,30,05/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,Bennett Ltd,Food,0.02,1.27,20.10610611,109.3263263,5,1
750,247,31,10,2,2,07/08/2025,47,05/08/2025,fulfilled,Fulfilled,During,Electronics,8.85,0.25,0.51,Walker and Sons,Electronics,0.41,0.14,3.006006006,317.006006,369,1
751,248,19,3,5,5,06/08/2025,24,05/08/2025,fulfilled,Fulfilled,Manage,Medical,9.09,0.03,0.75,Miller-Torres,Medical,0.37,4.09,8.766766767,120.7347347,40,1
752,248,12,7,5,5,06/08/2025,24,05/08/2025,fulfilled,Fulfilled,Reason,Food,14.88,0.17,4.63,Bennett Ltd,Food,0.02,1.27,21.82182182,114.8738739,6,1
753,249,46,8,5,5,07/08/2025,21,05/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Carlson LLC,Medical,0.33,3.32,23.31931932,115.1211211,0,1
754,249,43,3,3,3,07/08/2025,21,05/08/2025,fulfilled,Fulfilled,Decision,Medical,23.5,0.43,0.42,Miller-Torres,Medical,0.37,4.09,5.900900901,228.5815816,221,1
755,249,31,5,5,5,06/08/2025,21,05/08/2025,fulfilled,Fulfilled,During,Electronics,8.85,0.25,0.51,Walsh-Phillips,Electronics,0.22,0.28,6.142142142,181.1401401,169,1
756,249,30,6,3,3,08/08/2025,21,05/08/2025,fulfilled,Fulfilled,Source,Clothing,15.78,0.13,3.45,Austin Inc,Clothing,0.12,3.08,24.01701702,140.3783784,0,1
757,250,21,3,5,5,06/08/2025,13,05/08/2025,fulfilled,Fulfilled,Hard,Medical,31.81,0.24,1.58,Miller-Torres,Medical,0.37,4.09,9.394394394,163.6266266,36,1
758,250,4,7,1,1,07/08/2025,13,05/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,Bennett Ltd,Food,0.02,1.27,2.811811812,281.0590591,345,1
759,250,48,10,3,3,13/08/2025,13,05/08/2025,fulfilled,Fulfilled,Agent,Electronics,34.35,0.27,0.19,Walker and Sons,Electronics,0.41,0.14,0.332332332,884.9449449,851,1
760,251,19,3,3,3,06/08/2025,200,05/08/2025,fulfilled,Fulfilled,Manage,Medical,9.09,0.03,0.75,Miller-Torres,Medical,0.37,4.09,8.766766767,120.7347347,40,1
761,251,42,8,4,4,07/08/2025,200,05/08/2025,fulfilled,Fulfilled,There,Medical,13.57,0.06,2.64,Carlson LLC,Medical,0.33,3.32,13.85785786,121.7127127,32,1
762,251,49,10,5,5,08/08/2025,200,05/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walker and Sons,Electronics,0.41,0.14,9.322322322,146.2462462,20,1
763,251,10,5,3,3,06/08/2025,200,05/08/2025,fulfilled,Fulfilled,Consider,Electronics,32.41,0.09,4.4,Walsh-Phillips,Electronics,0.22,0.28,23.77377377,143.4924925,0,1
764,252,30,1,4,4,06/08/2025,132,05/08/2025,fulfilled,Fulfilled,Source,Clothing,15.78,0.13,3.45,Perez PLC,Clothing,0.32,0.25,23.56556557,115.5995996,0,1
765,252,44,5,3,3,07/08/2025,132,05/08/2025,fulfilled,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walsh-Phillips,Electronics,0.22,0.28,25.94394394,107.3273273,0,1
766,252,15,6,4,4,06/08/2025,132,05/08/2025,fulfilled,Fulfilled,Republican,Clothing,14.57,0.25,5.32,Austin Inc,Clothing,0.12,3.08,22.28528529,110.8408408,2,1
767,253,17,2,1,1,09/08/2025,170,05/08/2025,fulfilled,Fulfilled,How,Food,16.82,0.3,5.4,"Moore, Bridges and Donaldson",Food,0.14,1.42,26.15915916,114.5605606,0,1
768,253,23,7,2,2,09/08/2025,170,05/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,Bennett Ltd,Food,0.02,1.27,12.97297297,136.9399399,21,1
769,253,38,5,4,4,06/08/2025,170,05/08/2025,fulfilled,Fulfilled,Agreement,Electronics,36.85,0.04,0.5,Walsh-Phillips,Electronics,0.22,0.28,3.459459459,276.8618619,343,1
770,253,6,2,1,1,08/08/2025,170,05/08/2025,fulfilled,Fulfilled,Risk,Food,13.65,0.04,4,"Moore, Bridges and Donaldson",Food,0.14,1.42,22.82382382,131.2392392,4,1
771,253,50,8,3,3,09/08/2025,170,05/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Carlson LLC,Medical,0.33,3.32,24.2002002,144.4054054,0,1
772,254,11,9,4,4,06/08/2025,30,05/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Greene Ltd,Hardware,0.12,3.58,23.02702703,101.5145145,1,1
773,255,2,6,2,2,06/08/2025,5,05/08/2025,fulfilled,Fulfilled,Dog,Clothing,9.6,0.2,2.22,Austin Inc,Clothing,0.12,3.08,13.88688689,131.6086086,18,1
774,255,14,1,4,4,06/08/2025,5,05/08/2025,fulfilled,Fulfilled,Civil,Clothing,7.98,0.46,3.45,Perez PLC,Clothing,0.32,0.25,22.58458458,154.1411411,1,1
775,256,10,5,2,2,07/08/2025,78,05/08/2025,fulfilled,Fulfilled,Consider,Electronics,32.41,0.09,4.4,Walsh-Phillips,Electronics,0.22,0.28,23.77377377,143.4924925,0,1
776,256,31,5,4,4,07/08/2025,78,05/08/2025,fulfilled,Fulfilled,During,Electronics,8.85,0.25,0.51,Walsh-Phillips,Electronics,0.22,0.28,6.142142142,181.1401401,169,1
777,256,28,7,4,4,06/08/2025,78,05/08/2025,fulfilled,Fulfilled,Officer,Food,46.33,0.3,2.98,Bennett Ltd,Food,0.02,1.27,20.32832833,117.3333333,1,1
778,256,2,1,4,4,06/08/2025,78,05/08/2025,fulfilled,Fulfilled,Dog,Clothing,9.6,0.2,2.22,Perez PLC,Clothing,0.32,0.25,13.16316316,143.5375375,22,1
779,257,41,7,4,4,06/08/2025,3,05/08/2025,fulfilled,Fulfilled,Ready,Food,30.93,0.13,2.89,Bennett Ltd,Food,0.02,1.27,20.73573574,108.8268268,1,1
780,258,31,10,2,2,08/08/2025,186,05/08/2025,fulfilled,Fulfilled,During,Electronics,8.85,0.25,0.51,Walker and Sons,Electronics,0.41,0.14,3.006006006,317.006006,369,1
781,258,23,2,5,5,07/08/2025,186,05/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,"Moore, Bridges and Donaldson",Food,0.14,1.42,11.75075075,124.3653654,31,1
782,259,27,7,4,4,07/08/2025,76,05/08/2025,partial - expired,Fulfilled,No,Food,13.95,0.19,1.05,Bennett Ltd,Food,0.02,1.27,5.408408408,140.8808809,108,0
783,259,44,5,5,5,06/08/2025,76,05/08/2025,partial - expired,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walsh-Phillips,Electronics,0.22,0.28,25.94394394,107.3273273,0,0
784,259,42,3,3,3,07/08/2025,76,05/08/2025,partial - expired,Fulfilled,There,Medical,13.57,0.06,2.64,Miller-Torres,Medical,0.37,4.09,22.48048048,94.84084084,0,0
785,259,48,5,4,3,17/08/2025,76,05/08/2025,partial - expired,Failed,Agent,Electronics,34.35,0.27,0.19,Walsh-Phillips,Electronics,0.22,0.28,0.367367367,722.5815816,843,0
786,260,32,2,5,5,11/08/2025,41,05/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,"Moore, Bridges and Donaldson",Food,0.14,1.42,16.66966967,104.6556557,11,1
787,260,7,1,1,1,07/08/2025,41,05/08/2025,fulfilled,Fulfilled,Left,Clothing,49.33,0.43,5.21,Perez PLC,Clothing,0.32,0.25,20.78478478,170.4314314,12,1
788,260,27,7,3,3,07/08/2025,41,05/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,Bennett Ltd,Food,0.02,1.27,5.408408408,140.8808809,108,1
789,260,20,9,2,2,11/08/2025,41,05/08/2025,fulfilled,Fulfilled,Box,Hardware,40.64,0.22,0.47,Greene Ltd,Hardware,0.12,3.58,3.173173173,251.7877878,342,1
790,260,16,3,5,5,06/08/2025,41,05/08/2025,fulfilled,Fulfilled,Long,Medical,11.43,0.08,4.5,Miller-Torres,Medical,0.37,4.09,22.64264264,141.2132132,4,1
791,261,17,2,5,5,07/08/2025,58,05/08/2025,fulfilled,Fulfilled,How,Food,16.82,0.3,5.4,"Moore, Bridges and Donaldson",Food,0.14,1.42,26.15915916,114.5605606,0,1
792,261,22,7,2,2,08/08/2025,58,05/08/2025,fulfilled,Fulfilled,Well,Food,43.74,0.02,4.35,Bennett Ltd,Food,0.02,1.27,21.5015015,124.4054054,6,1
793,261,23,2,1,1,09/08/2025,58,05/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,"Moore, Bridges and Donaldson",Food,0.14,1.42,11.75075075,124.3653654,31,1
794,261,50,8,4,4,12/08/2025,58,05/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Carlson LLC,Medical,0.33,3.32,24.2002002,144.4054054,0,1
795,262,9,6,4,4,08/08/2025,94,05/08/2025,fulfilled,Fulfilled,Various,Clothing,20.99,0.34,4.24,Austin Inc,Clothing,0.12,3.08,23.08508509,98.34334334,2,1
796,262,8,3,2,2,07/08/2025,94,05/08/2025,fulfilled,Fulfilled,Occur,Medical,17.51,0.32,2.25,Miller-Torres,Medical,0.37,4.09,18.85585586,132.3273273,0,1
797,262,13,10,3,3,08/08/2025,94,05/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walker and Sons,Electronics,0.41,0.14,17.34434434,97.03003003,0,1
798,263,47,10,2,2,06/08/2025,86,05/08/2025,fulfilled,Fulfilled,Now,Electronics,24.94,0.43,3.35,Walker and Sons,Electronics,0.41,0.14,17.0950951,140.2702703,18,1
799,263,48,5,5,5,06/08/2025,86,05/08/2025,fulfilled,Fulfilled,Agent,Electronics,34.35,0.27,0.19,Walsh-Phillips,Electronics,0.22,0.28,0.367367367,722.5815816,843,1
800,263,9,6,5,5,06/08/2025,86,05/08/2025,fulfilled,Fulfilled,Various,Clothing,20.99,0.34,4.24,Austin Inc,Clothing,0.12,3.08,23.08508509,98.34334334,2,1
801,263,34,9,2,2,06/08/2025,86,05/08/2025,fulfilled,Fulfilled,Usually,Hardware,46.8,0.38,4.17,Greene Ltd,Hardware,0.12,3.58,23.1981982,128.0540541,2,1
802,264,17,7,5,5,10/08/2025,139,05/08/2025,fulfilled,Fulfilled,How,Food,16.82,0.3,5.4,Bennett Ltd,Food,0.02,1.27,23.21021021,112.993994,1,1
803,264,16,3,1,1,07/08/2025,139,05/08/2025,fulfilled,Fulfilled,Long,Medical,11.43,0.08,4.5,Miller-Torres,Medical,0.37,4.09,22.64264264,141.2132132,4,1
804,264,50,8,3,3,09/08/2025,139,05/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Carlson LLC,Medical,0.33,3.32,24.2002002,144.4054054,0,1
805,264,20,9,1,1,11/08/2025,139,05/08/2025,fulfilled,Fulfilled,Box,Hardware,40.64,0.22,0.47,Greene Ltd,Hardware,0.12,3.58,3.173173173,251.7877878,342,1
806,264,47,5,1,1,06/08/2025,139,05/08/2025,fulfilled,Fulfilled,Now,Electronics,24.94,0.43,3.35,Walsh-Phillips,Electronics,0.22,0.28,24.04004004,124.6366366,1,1
807,265,26,10,3,3,08/08/2025,174,06/08/2025,fulfilled,Fulfilled,Congress,Electronics,44.17,0.16,3.87,Walker and Sons,Electronics,0.41,0.14,25.17617618,100.6666667,0,1
808,265,38,10,4,4,13/08/2025,174,06/08/2025,fulfilled,Fulfilled,Agreement,Electronics,36.85,0.04,0.5,Walker and Sons,Electronics,0.41,0.14,3.429429429,212.3183183,296,1
809,265,36,7,4,4,12/08/2025,174,06/08/2025,fulfilled,Fulfilled,Always,Food,25.32,0.13,0.48,Bennett Ltd,Food,0.02,1.27,5.623623624,154.1781782,216,1
810,265,34,9,2,2,09/08/2025,174,06/08/2025,fulfilled,Fulfilled,Usually,Hardware,46.8,0.38,4.17,Greene Ltd,Hardware,0.12,3.58,23.1981982,128.0540541,2,1
811,265,50,3,5,5,15/08/2025,174,06/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Miller-Torres,Medical,0.37,4.09,26.24424424,130.9019019,0,1
812,266,19,8,3,3,10/08/2025,95,06/08/2025,fulfilled,Fulfilled,Manage,Medical,9.09,0.03,0.75,Carlson LLC,Medical,0.33,3.32,6.943943944,155.8548549,108,1
813,266,3,6,3,3,11/08/2025,95,06/08/2025,fulfilled,Fulfilled,Throw,Clothing,32.17,0.41,4.41,Austin Inc,Clothing,0.12,3.08,23.48048048,120.4314314,1,1
814,266,34,9,4,4,11/08/2025,95,06/08/2025,fulfilled,Fulfilled,Usually,Hardware,46.8,0.38,4.17,Greene Ltd,Hardware,0.12,3.58,23.1981982,128.0540541,2,1
815,266,10,5,2,2,10/08/2025,95,06/08/2025,fulfilled,Fulfilled,Consider,Electronics,32.41,0.09,4.4,Walsh-Phillips,Electronics,0.22,0.28,23.77377377,143.4924925,0,1
816,266,8,3,5,5,07/08/2025,95,06/08/2025,fulfilled,Fulfilled,Occur,Medical,17.51,0.32,2.25,Miller-Torres,Medical,0.37,4.09,18.85585586,132.3273273,0,1
817,267,14,6,1,1,06/08/2025,79,06/08/2025,fulfilled,Fulfilled,Civil,Clothing,7.98,0.46,3.45,Austin Inc,Clothing,0.12,3.08,20.37237237,90.08608609,10,1
818,267,12,2,5,5,06/08/2025,79,06/08/2025,fulfilled,Fulfilled,Reason,Food,14.88,0.17,4.63,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.63963964,128.1301301,8,1
819,267,48,10,1,1,06/08/2025,79,06/08/2025,fulfilled,Fulfilled,Agent,Electronics,34.35,0.27,0.19,Walker and Sons,Electronics,0.41,0.14,0.332332332,884.9449449,851,1
820,268,27,2,4,4,06/08/2025,160,06/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,"Moore, Bridges and Donaldson",Food,0.14,1.42,9.665665666,130.7347347,30,1
821,268,25,6,1,1,08/08/2025,160,06/08/2025,fulfilled,Fulfilled,Choose,Clothing,48.73,0.38,3.1,Austin Inc,Clothing,0.12,3.08,19.95295295,123.0540541,8,1
822,268,15,1,1,1,07/08/2025,160,06/08/2025,fulfilled,Fulfilled,Republican,Clothing,14.57,0.25,5.32,Perez PLC,Clothing,0.32,0.25,25.68668669,106.5085085,0,1
823,268,26,10,5,5,07/08/2025,160,06/08/2025,fulfilled,Fulfilled,Congress,Electronics,44.17,0.16,3.87,Walker and Sons,Electronics,0.41,0.14,25.17617618,100.6666667,0,1
824,268,22,2,5,5,06/08/2025,160,06/08/2025,fulfilled,Fulfilled,Well,Food,43.74,0.02,4.35,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.26926927,130.8918919,13,1
825,269,37,10,5,5,07/08/2025,159,06/08/2025,fulfilled,Fulfilled,Style,Electronics,31.47,0.12,1.4,Walker and Sons,Electronics,0.41,0.14,13.28828829,115.2632633,11,1
826,269,49,5,1,1,06/08/2025,159,06/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walsh-Phillips,Electronics,0.22,0.28,13.5985986,143.8708709,15,1
827,269,4,2,1,1,06/08/2025,159,06/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,"Moore, Bridges and Donaldson",Food,0.14,1.42,5.365365365,165.4264264,184,1
828,269,34,9,2,2,09/08/2025,159,06/08/2025,fulfilled,Fulfilled,Usually,Hardware,46.8,0.38,4.17,Greene Ltd,Hardware,0.12,3.58,23.1981982,128.0540541,2,1
829,269,13,5,5,5,06/08/2025,159,06/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walsh-Phillips,Electronics,0.22,0.28,16.8998999,80.30630631,5,1
830,270,21,3,3,3,08/08/2025,137,06/08/2025,fulfilled,Fulfilled,Hard,Medical,31.81,0.24,1.58,Miller-Torres,Medical,0.37,4.09,9.394394394,163.6266266,36,1
831,270,26,10,2,2,11/08/2025,137,06/08/2025,fulfilled,Fulfilled,Congress,Electronics,44.17,0.16,3.87,Walker and Sons,Electronics,0.41,0.14,25.17617618,100.6666667,0,1
832,270,38,10,1,1,09/08/2025,137,06/08/2025,fulfilled,Fulfilled,Agreement,Electronics,36.85,0.04,0.5,Walker and Sons,Electronics,0.41,0.14,3.429429429,212.3183183,296,1
833,270,3,6,4,4,09/08/2025,137,06/08/2025,fulfilled,Fulfilled,Throw,Clothing,32.17,0.41,4.41,Austin Inc,Clothing,0.12,3.08,23.48048048,120.4314314,1,1
834,270,32,7,1,1,07/08/2025,137,06/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,Bennett Ltd,Food,0.02,1.27,20.10610611,109.3263263,5,1
835,271,17,2,2,2,07/08/2025,37,06/08/2025,fulfilled,Fulfilled,How,Food,16.82,0.3,5.4,"Moore, Bridges and Donaldson",Food,0.14,1.42,26.15915916,114.5605606,0,1
836,271,50,8,4,4,07/08/2025,37,06/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Carlson LLC,Medical,0.33,3.32,24.2002002,144.4054054,0,1
837,272,2,1,3,3,07/08/2025,84,06/08/2025,fulfilled,Fulfilled,Dog,Clothing,9.6,0.2,2.22,Perez PLC,Clothing,0.32,0.25,13.16316316,143.5375375,22,1
838,272,46,8,1,1,06/08/2025,84,06/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Carlson LLC,Medical,0.33,3.32,23.31931932,115.1211211,0,1
839,273,25,1,2,2,07/08/2025,83,06/08/2025,fulfilled,Fulfilled,Choose,Clothing,48.73,0.38,3.1,Perez PLC,Clothing,0.32,0.25,18.6006006,133.002002,4,1
840,273,8,3,4,4,10/08/2025,83,06/08/2025,fulfilled,Fulfilled,Occur,Medical,17.51,0.32,2.25,Miller-Torres,Medical,0.37,4.09,18.85585586,132.3273273,0,1
841,273,4,7,1,1,08/08/2025,83,06/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,Bennett Ltd,Food,0.02,1.27,2.811811812,281.0590591,345,1
842,274,27,2,1,1,08/08/2025,119,06/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,"Moore, Bridges and Donaldson",Food,0.14,1.42,9.665665666,130.7347347,30,1
843,274,5,6,5,5,08/08/2025,119,06/08/2025,fulfilled,Fulfilled,Party,Clothing,42.32,0.31,5.18,Austin Inc,Clothing,0.12,3.08,24.84484484,138.5415415,0,1
844,274,31,5,2,2,08/08/2025,119,06/08/2025,fulfilled,Fulfilled,During,Electronics,8.85,0.25,0.51,Walsh-Phillips,Electronics,0.22,0.28,6.142142142,181.1401401,169,1
